22	4795	2	1015200000
22	4796	5	1015804800
22	5101	5	1027900800
22	5132	5	1028592000
22	572	5	1012867200
22	593	5	1017964800
22	827	5	1010188800
23	12486	2	1277078400
23	13083	5	1286928000
23	13744	5	1282780800
23	16752	5	1283299200
23	16967	5	1283126400
23	17186	5	1291161600
23	17771	5	1281398400
23	18900	4	1279411200
23	19306	5	1289347200
23	19659	4	1300406400
24	15686	5	1248393600
24	16070	5	1248825600
24	16468	5	1255737600
24	16613	3	1250380800
24	16889	3	1254528000
24	17009	4	1254787200
24	17177	4	1266883200
24	17200	4	1283212800
24	17306	3	1254873600
24	17318	3	1254700800
24	17597	4	1264809600
24	17626	3	1283299200
24	20154	4	1287273600
25	11154	5	1216598400
25	12861	1	1216252800
25	13402	1	1253664000
25	13748	4	1305072000
25	15718	5	1257811200
25	16674	5	1265068800
25	16774	1	1253664000
25	16812	2	1266364800
25	17732	2	1302134400
25	17752	5	1305590400
25	19551	5	1302480000
25	19974	5	1301788800
25	20951	2	1299888000
25	23168	5	1358899200
25	23541	1	1396742400
25	25024	5	1392249600
25	25027	5	1395446400
25	25615	5	1404950400
25	25623	2	1394496000
25	26417	4	1395187200
25	26490	5	1392249600
25	5640	1	1217116800
26	10069	3	1143244800
26	10363	5	1143676800
26	10873	3	1168646400
26	10882	5	1168646400
26	11121	5	1188950400
26	11875	5	1179964800
26	12486	5	1188950400
26	6036	3	1100044800
26	7246	5	1100044800
26	7689	5	1102982400
26	7691	5	1100649600
26	7749	3	1100563200
26	7754	5	1100563200
26	8831	5	1126742400
26	9177	5	1143244800
27	10743	5	1392940800
27	130	4	1392940800
27	14929	5	1392940800
27	15200	5	1393286400
27	19495	5	1393200000
27	20193	5	1384300800
27	20468	5	1393027200
27	22519	4	1368489600
27	2283	5	1392940800
27	2284	5	1387584000
27	2293	5	1388966400
27	23334	4	1392768000
27	602	5	1393200000
27	9051	5	1360108800
27	91	5	1387584000
28	10386	5	1190678400
28	12239	5	1216166400
28	13272	1	1240963200
28	14861	1	1302998400
28	15948	5	1258243200
28	19591	1	1302393600
28	3184	5	1103414400
28	4774	5	1123545600
28	5186	1	1093046400
28	5310	5	1105056000
28	5375	5	1113350400
28	5379	4	1150675200
28	5387	5	1114128000
28	5821	5	1150243200
28	5936	4	1085702400
28	6624	5	1121126400
28	6739	2	1126051200
28	6796	1	1149897600
28	7056	4	1122768000
28	7198	1	1159228800
28	8516	1	1177113600
28	8772	2	1159056000
28	9082	1	1156723200
28	9135	4	1205107200
28	9148	4	1205107200
28	9288	5	1186099200
28	9728	1	1193270400
28	9776	5	1158537600
28	9990	4	1180051200
29	15659	5	1393891200
29	16102	5	1393891200
29	18420	5	1303862400
29	20659	3	1393891200
29	21019	2	1347580800
29	22035	5	1347235200
29	23201	3	1395014400
29	23276	4	1347580800
29	24699	3	1393891200
29	25087	2	1395014400
29	25287	5	1393891200
29	25415	4	1394496000
29	25669	4	1396569600
29	26568	2	1395014400
30	10502	5	1358380800
30	10755	5	1358380800
30	11213	5	1376784000
30	13437	2	1354233600
30	14491	5	1358380800
30	15693	3	1356825600
30	17191	3	1358380800
30	17416	5	1358380800
30	21292	5	1358380800
30	21822	5	1356652800
30	21830	5	1358380800
30	6036	4	1358380800
30	9689	5	1356825600
31	16182	3	1268179200
31	23532	4	1388016000
31	23766	4	1386547200
31	25185	1	1387497600
31	26148	5	1386633600
31	4600	5	1015804800
31	4607	2	1016064000
31	4756	2	1016928000
31	5366	4	1095897600
31	5424	5	1095897600
31	6268	5	1095897600
32	10652	4	1259884800
32	10746	4	1289520000
32	10883	4	1175644800
32	11948	5	1188172800
32	12439	4	1264464000
32	12688	4	1253664000
32	13973	3	1264118400
32	14214	4	1257465600
32	14743	5	1255996800
32	15693	5	1294358400
32	16820	5	1263427200
32	17097	5	1252022400
32	17543	5	1261872000
32	6409	4	1175644800
32	8487	3	1175558400
32	9696	4	1175558400
33	11115	5	1209254400
33	13585	1	1286323200
33	17044	2	1279065600
33	19066	2	1287100800
33	20503	4	1293580800
33	20589	3	1299888000
33	20646	5	1309910400
33	22346	1	1341619200
33	23569	5	1357689600
33	23990	2	1357603200
33	24632	5	1363996800
34	16824	5	1372723200
34	18362	3	1401062400
34	18684	3	1372723200
34	19808	3	1374278400
34	22130	4	1372550400
34	23238	4	1374278400
34	23797	4	1372550400
34	23870	4	1401062400
34	4773	2	1374364800
34	7262	5	1374364800
34	7281	3	1374364800
34	7878	3	1401062400
34	7890	3	1374364800
34	8757	3	1374364800
34	9763	5	1374364800
35	13806	4	1369785600
35	15787	5	1392336000
35	16005	4	1369785600
35	17245	4	1361836800
35	17737	5	1367539200
35	18293	4	1367539200
35	19368	3	1392336000
35	20975	5	1359417600
35	22304	5	1367539200
35	23154	4	1390435200
35	25689	3	1390435200
35	26546	5	1396915200
36	104	4	1005609600
36	202	4	1006041600
36	235	5	1005177600
36	3005	3	1005177600
36	3087	4	1005177600
36	3249	5	1006300800
36	3587	5	1005264000
36	3770	4	1004400000
36	4119	4	1005177600
36	4120	4	997660800
36	4223	5	1004400000
36	4470	5	1000944000
36	90	4	1005264000
36	94	4	1006041600
36	96	5	1005264000
37	1204	3	1355270400
37	1504	5	1387411200
37	1571	5	1355097600
37	1749	4	1355270400
37	1757	4	1355270400
37	1816	3	1355270400
37	2198	4	1355270400
37	2241	4	1355356800
37	2639	4	1355270400
37	3953	5	1354924800
37	716	3	1355270400
37	8265	5	1387324800
37	8433	3	1355270400
37	9746	5	1355270400
38	3434	5	1106438400
38	3435	5	1106352000
38	3529	5	1106352000
38	4646	1	1106438400
38	6522	5	1106352000
38	7251	5	1106265600
38	7343	5	1106352000
38	7659	3	1106352000
38	7660	5	1106352000
38	7712	4	1106265600
38	8337	5	1109376000
39	10714	2	1326326400
39	12002	3	1326326400
39	12376	1	1325894400
39	12732	1	1330300800
39	13260	5	1330300800
39	14104	3	1326326400
39	14171	4	1326326400
39	14733	5	1330300800
39	15077	1	1315612800
39	15380	3	1323216000
39	18327	1	1328054400
39	21209	3	1346976000
39	24566	5	1315353600
39	5029	5	1329523200
40	10399	5	1361491200
40	13187	5	1361491200
40	13760	5	1370649600
40	14977	5	1361491200
40	15097	5	1361491200
40	17184	5	1361491200
40	17655	5	1366416000
40	20155	5	1361491200
40	21720	5	1366416000
40	21929	5	1366416000
41	10741	1	1268092800
41	13568	1	1264464000
41	13793	1	1274313600
41	14172	3	1264723200
41	14488	1	1264636800
41	15275	5	1264464000
41	16457	4	1274313600
41	16459	1	1274140800
41	16539	1	1266278400
41	16551	5	1264464000
41	17173	1	1264636800
41	17195	1	1274572800
41	17417	1	1264636800
42	10741	5	1268179200
42	12383	5	1263686400
42	12701	4	1265587200
42	13542	5	1263772800
42	13592	5	1264377600
42	14392	5	1266105600
42	14458	5	1267228800
42	14956	5	1267142400
42	14986	5	1272153600
42	15221	4	1277164800
42	15275	1	1264291200
42	15717	5	1265587200
42	15770	5	1266883200
42	16183	4	1267142400
42	16899	5	1263513600
42	17299	3	1266969600
42	17470	5	1264464000
42	17608	5	1265587200
42	17967	5	1263513600
42	18361	5	1276819200
43	10805	3	1170028800
43	10873	4	1172188800
43	11000	5	1176076800
43	11856	2	1173398400
43	12228	4	1179187200
43	12368	4	1182297600
43	14287	3	1324252800
43	4198	5	1173312000
43	7330	5	1106784000
43	7553	5	1110672000
43	7936	5	1173312000
43	8179	5	1115510400
43	8342	4	1110240000
43	8547	5	1127088000
43	9157	5	1165017600
44	13396	5	1363737600
44	3529	5	1040515200
44	3990	5	1037404800
44	4475	4	1037750400
44	4998	5	1031702400
44	5152	5	1031443200
44	5153	4	1035244800
44	5175	5	1031788800
44	5362	5	1037750400
44	5365	5	1042761600
44	5420	3	1037836800
44	5527	3	1037750400
44	5658	5	1041033600
44	5815	5	1040947200
45	13133	5	1265414400
45	14017	3	1289606400
45	14445	5	1289606400
45	15523	5	1265414400
45	15548	1	1365206400
45	15764	4	1392422400
45	16508	2	1365206400
45	18026	4	1301097600
45	18543	4	1365206400
45	18695	3	1365206400
45	19001	2	1392422400
45	20742	5	1301097600
45	21246	2	1365206400
45	24098	4	1365206400
45	24477	4	1365206400
45	24478	5	1365206400
45	5382	2	1365206400
46	14257	4	1360540800
46	15909	5	1360540800
46	18264	5	1360540800
46	18898	3	1351900800
46	19195	5	1360540800
46	19532	2	1365292800
46	20990	2	1360540800
46	20991	3	1360540800
46	23305	5	1381708800
46	8751	1	1358121600
47	1467	5	1020038400
47	1468	5	1007856000
47	2405	5	1007769600
47	2958	5	1031961600
47	3401	3	1025395200
47	3600	5	1007078400
47	3612	5	1031356800
47	3999	5	1007769600
47	4332	5	1015200000
47	4436	5	1015113600
47	4449	4	1018656000
47	4452	5	1018742400
47	4470	5	1019865600
47	4480	5	1007856000
47	4502	4	1018656000
47	4582	5	1041552000
47	4583	4	1026345600
47	4632	5	1017360000
47	4635	5	1018656000
47	4658	5	1019347200
47	4685	5	1018656000
47	4830	4	1019347200
47	4950	5	1024531200
47	4962	5	1033862400
47	5029	5	1031270400
47	5176	4	1042934400
47	5198	2	1025481600
47	5232	4	1056067200
47	777	4	1007769600
48	15459	5	1387497600
48	17174	5	1387497600
48	17301	4	1387497600
48	20167	5	1387497600
48	20459	5	1387756800
48	20554	4	1387756800
48	21185	5	1387324800
48	21306	5	1387497600
48	21768	5	1387756800
48	21781	5	1387497600
48	23204	5	1387756800
48	25841	4	1387324800
48	6760	4	1387497600
49	17122	5	1257292800
49	17721	5	1258070400
49	18973	5	1300924800
49	19306	5	1301529600
49	19589	5	1300924800
49	19772	5	1301529600
49	23239	5	1366761600
49	25026	5	1383868800
49	25028	5	1383868800
49	25538	5	1383609600
49	26484	5	1398038400
49	3562	5	1257206400
50	12045	5	1400630400
50	12248	4	1376524800
50	12576	3	1384300800
50	13507	5	1376524800
50	13908	5	1363564800
50	14963	3	1370217600
50	15764	5	1363564800
50	16406	5	1384646400
50	17449	3	1370217600
50	17642	5	1375315200
50	17897	3	1323734400
50	18280	5	1363564800
50	18336	2	1384300800
50	18745	5	1376524800
50	19116	5	1384646400
50	19426	3	1367452800
50	19727	5	1363564800
50	19746	5	1370217600
50	19752	3	1370217600
50	19911	5	1392940800
50	19928	5	1370217600
50	20469	5	1376524800
50	20481	4	1400630400
50	20627	2	1367452800
50	21245	5	1376524800
50	21314	5	1366416000
50	21331	5	1366588800
50	21717	5	1348876800
50	21883	5	1328572800
50	22239	5	1394582400
50	22433	3	1384300800
50	22679	5	1363564800
50	23143	5	1366588800
50	24125	5	1395446400
50	24499	5	1367452800
51	10749	5	1166140800
51	11040	3	1166140800
51	11125	3	1166140800
51	11176	2	1166140800
51	3796	5	1028419200
51	4381	3	1024099200
51	4471	5	1101945600
51	4872	3	1101945600
51	5182	5	1101945600
51	5329	5	1040428800
51	9157	5	1166140800
52	17007	5	1395187200
52	17815	3	1395187200
52	20855	5	1382313600
52	21492	5	1395187200
52	21799	5	1395187200
52	21825	5	1382313600
52	23204	4	1395187200
52	23770	5	1395187200
52	25919	5	1395187200
52	26033	5	1395187200
53	19391	5	1404518400
53	19538	5	1404518400
53	21641	5	1404518400
53	22734	5	1404518400
53	25163	5	1404518400
53	25164	5	1404518400
53	25811	5	1404518400
53	25813	5	1401235200
53	25822	5	1404518400
53	26088	5	1401235200
53	26209	3	1404432000
53	26390	5	1404518400
53	26649	5	1404518400
54	10236	1	1143676800
54	13972	3	1232582400
54	16350	3	1266364800
54	19019	4	1283558400
54	3151	4	978480000
54	3736	2	991180800
54	4617	3	1056412800
54	5937	5	1056412800
54	8266	4	1110067200
54	8860	3	1121472000
54	9763	3	1161216000
55	13135	5	1366329600
55	16480	5	1366329600
55	19870	5	1370044800
55	19886	2	1366243200
55	21414	5	1375315200
55	21426	5	1370044800
55	22858	5	1387065600
55	22936	5	1375315200
55	23065	4	1366329600
55	23255	4	1366156800
55	23853	4	1366156800
56	10027	4	1162425600
56	10071	3	1159920000
56	10605	1	1156291200
56	14162	4	1213574400
56	14263	5	1216166400
56	14656	4	1237161600
56	7516	3	1102723200
56	7849	3	1102896000
56	9175	5	1159488000
56	9176	2	1138579200
56	9180	1	1138579200
56	9662	3	1131580800
56	9819	5	1143158400
57	13001	4	1317168000
57	19571	5	1319673600
57	21565	4	1317168000
57	21872	4	1317168000
57	22282	5	1317168000
57	22283	4	1317168000
57	22284	5	1317168000
57	22285	5	1317168000
57	22291	4	1317168000
57	22315	4	1317168000
57	22371	5	1318809600
58	10672	5	1358899200
58	11354	3	1358899200
58	11372	5	1358899200
58	13180	5	1358899200
58	13586	5	1358899200
58	14963	5	1358899200
58	16702	5	1358899200
58	16936	5	1358899200
58	17347	5	1358899200
58	17468	5	1358899200
58	17505	5	1358899200
58	18837	5	1358899200
58	19240	5	1358899200
58	19746	5	1358899200
58	19752	5	1358899200
58	19928	5	1358899200
58	20046	5	1358899200
58	22031	5	1358899200
59	10091	4	1141516800
59	10306	4	1146009600
59	10308	4	1149897600
59	10399	5	1147824000
59	10734	4	1177113600
59	10787	5	1161993600
59	10805	5	1158710400
59	10816	5	1159315200
59	10926	5	1172966400
59	11320	5	1163894400
59	11665	4	1170201600
59	11804	5	1171411200
59	11856	3	1173830400
59	12311	3	1183766400
59	12574	5	1195084800
59	13099	4	1192838400
59	13282	3	1197072000
59	14068	1	1214784000
59	14709	5	1235088000
59	15105	2	1233532800
59	15177	4	1229904000
59	15231	5	1261008000
59	15407	5	1278115200
59	15564	5	1248480000
59	15621	1	1264809600
59	15684	4	1250208000
59	15983	2	1260057600
59	16174	1	1247961600
59	17102	4	1258243200
59	17182	4	1266624000
59	18336	5	1270339200
59	18661	3	1339372800
59	18681	3	1271376000
59	19062	5	1313971200
59	19404	3	1286323200
59	19822	2	1332633600
59	20101	5	1330473600
59	21199	3	1313107200
59	21310	3	1320364800
59	21588	1	1321142400
59	21613	1	1334620800
59	21681	3	1360022400
59	21929	5	1353542400
59	22681	3	1333238400
59	22866	3	1363996800
59	23120	2	1334793600
59	23229	5	1359676800
59	25327	5	1388620800
59	25461	4	1388620800
59	7430	4	1210982400
59	7638	2	1098057600
59	8388	5	1117584000
59	8654	5	1126569600
59	8823	4	1133049600
59	8907	3	1128816000
59	8931	5	1156982400
59	9723	5	1134086400
60	11356	2	1259020800
60	12105	4	1250467200
60	12107	2	1263859200
60	13113	1	1250467200
60	13483	4	1250553600
60	13760	4	1250467200
60	14043	5	1261008000
60	14113	4	1252540800
60	14130	5	1250726400
60	14131	5	1261958400
60	14648	4	1258934400
60	14767	1	1259884800
60	16524	3	1259539200
60	16675	4	1262476800
60	17417	5	1264464000
60	17597	5	1263427200
60	18149	3	1261872000
61	10069	1	1189382400
61	10752	5	1163808000
61	10897	4	1163808000
61	10982	3	1192233600
61	11000	5	1165363200
61	11187	2	1164931200
61	11272	2	1173312000
61	11643	4	1172102400
61	11842	2	1179100800
61	12174	3	1192233600
61	13435	1	1198540800
61	14186	3	1217030400
62	1250	5	1366934400
62	129	5	1170633600
62	145	2	1170028800
62	1453	3	1168300800
62	15408	5	1274832000
62	15759	5	1239062400
62	177	1	1168300800
62	20938	5	1366934400
62	2499	5	1170201600
62	2561	5	1170201600
62	2932	5	1170633600
62	3448	5	1377388800
62	3839	5	1170201600
62	3865	5	1170201600
62	4857	5	1180828800
62	5099	5	1377388800
62	5990	1	1168646400
62	6929	3	1189641600
62	7012	3	1386460800
62	712	5	1170201600
62	8014	5	1170115200
62	8050	3	1373155200
62	837	5	1169942400
62	9915	1	1355097600
63	1012	5	1050192000
63	1602	3	1050192000
63	1806	5	1062374400
63	2441	5	1071964800
63	2483	3	1055116800
63	2571	3	1054944000
63	257	5	1062374400
63	2963	4	1050796800
63	3369	5	1062374400
63	4092	5	1058745600
63	4097	3	1076544000
63	4281	2	1054944000
63	432	5	1062374400
63	492	5	1099180800
63	5031	1	1069977600
63	5043	5	1050796800
63	5547	2	1071964800
63	5614	5	1062547200
63	5616	3	1062547200
63	813	2	1071878400
64	251	5	987638400
64	2530	4	998956800
64	2554	4	987465600
64	269	4	984700800
64	3180	3	981072000
64	3220	4	986169600
64	3323	5	982195200
64	3429	5	987638400
64	3463	2	981417600
64	3595	4	981504000
64	3696	4	993254400
64	3875	5	997142400
64	4092	3	1003017600
65	11310	5	1188345600
65	16163	4	1373241600
65	17007	4	1378598400
65	17757	4	1373241600
65	20975	5	1373328000
65	21242	5	1382313600
65	21772	4	1373241600
65	21781	5	1379462400
65	21792	5	1373241600
65	21925	4	1381622400
65	21971	4	1373328000
65	22837	5	1396569600
65	23769	4	1383004800
65	24385	4	1373932800
66	2284	4	1010966400
66	3414	5	1010966400
66	3476	5	1020556800
66	3488	5	1012176000
66	3689	1	1020556800
66	4200	5	1040688000
66	4489	1	1020556800
66	4943	5	1032220800
66	4979	3	1039046400
66	5343	3	1033516800
66	5389	4	1032998400
66	855	5	1061856000
67	11950	5	1257984000
67	12554	5	1270771200
67	13374	4	1248480000
67	13585	4	1302566400
67	14674	4	1257465600
67	18241	4	1333584000
67	19721	5	1333497600
67	23635	5	1339718400
67	24461	5	1383436800
67	25206	5	1382832000
67	3466	5	1240012800
67	7438	5	1264291200
68	10370	2	1287964800
68	10399	3	1283731200
68	10745	3	1172016000
68	12392	3	1230768000
68	13976	3	1231459200
